longitude,latitude,aut
15.53,49.93805556,0.100772999
15.53055556,49.93805556,0.100772999
15.53083333,49.93805556,0.100772999
15.53111111,49.93805556,0.100772999
15.5325,49.93805556,0.100772999
15.53277778,49.93805556,0.100772999
15.53305556,49.93805556,0.100772999
15.53333333,49.93805556,0.100772999
15.53361111,49.93805556,0.100772999
15.53388889,49.93805556,0.100772999
15.53416667,49.93805556,0.100772999
15.53444444,49.93805556,0.100772999
15.53472222,49.93805556,0.100772999
15.535,49.93805556,0.100772999
15.53555556,49.93805556,0.100772999
15.53583333,49.93805556,0.100772999
15.53611111,49.93805556,0.100772999
15.53666667,49.93805556,0.100772999
15.53694444,49.93805556,0.100772999
15.53916667,49.93805556,0.100772999
15.5725,49.93805556,0.197708994
15.57277778,49.93805556,0.197708994
15.57305556,49.93805556,0.197708994
15.57333333,49.93805556,0.197708994
15.57361111,49.93805556,0.197708994
15.57416667,49.93805556,0.197708994
15.57472222,49.93805556,0.197708994
15.575,49.93805556,0.197708994
15.62416667,49.93805556,0.221729994
15.62444444,49.93805556,0.221729994
15.62472222,49.93805556,0.221729994
15.625,49.93805556,0.221729994
15.62555556,49.93805556,0.221729994
15.62611111,49.93805556,0.221729994
15.62638889,49.93805556,0.221729994
15.62694444,49.93805556,0.221729994
15.62722222,49.93805556,0.221729994
15.64277778,49.93805556,0.472748011
15.64305556,49.93805556,0.472748011
15.64333333,49.93805556,0.472748011
15.64361111,49.93805556,0.472748011
15.64638889,49.93805556,0.472748011
15.6525,49.93805556,0.472748011
15.65277778,49.93805556,0.472748011
15.65305556,49.93805556,0.472748011
15.65416667,49.93805556,0.472748011
15.65444444,49.93805556,0.472748011
15.65472222,49.93805556,0.472748011
15.655,49.93805556,0.472748011
15.65527778,49.93805556,0.472748011
15.65583333,49.93805556,0.472748011
15.65638889,49.93805556,0.472748011
15.66722222,49.93805556,0.472748011
15.66861111,49.93805556,0.472748011
15.66916667,49.93805556,0.472748011
15.66944444,49.93805556,0.472748011
15.67027778,49.93805556,0.472748011
15.67055556,49.93805556,0.472748011
15.67166667,49.93805556,0.472748011
15.67194444,49.93805556,0.472748011
15.67222222,49.93805556,0.472748011
15.6725,49.93805556,0.472748011
15.67277778,49.93805556,0.472748011
15.68638889,49.93805556,0.472748011
15.68666667,49.93805556,0.472748011
15.68694444,49.93805556,0.472748011
15.68722222,49.93805556,0.472748011
15.6875,49.93805556,0.472748011
15.68777778,49.93805556,0.472748011
15.68805556,49.93805556,0.472748011
15.68833333,49.93805556,0.472748011
15.68861111,49.93805556,0.472748011
15.68888889,49.93805556,0.472748011
15.68916667,49.93805556,0.472748011
15.68972222,49.93805556,0.472748011
15.69,49.93805556,0.472748011
15.69027778,49.93805556,0.472748011
15.69055556,49.93805556,0.472748011
15.69083333,49.93805556,0.472748011
15.69361111,49.93805556,0.472748011
15.69388889,49.93805556,0.472748011
15.69416667,49.93805556,0.472748011
15.69472222,49.93805556,0.472748011
15.695,49.93805556,0.472748011
15.71416667,49.93805556,0.164452001
15.71444444,49.93805556,0.164452001
15.76722222,49.93805556,0.456270993
15.7675,49.93805556,0.456270993
15.76777778,49.93805556,0.456270993
15.76805556,49.93805556,0.456270993
15.76833333,49.93805556,0.456270993
15.79083333,49.93805556,0.861355007
15.79166667,49.93805556,0.861355007
15.79361111,49.93805556,0.861355007
15.79388889,49.93805556,0.861355007
15.79444444,49.93805556,0.861355007
15.79472222,49.93805556,0.861355007
15.795,49.93805556,0.861355007
15.80166667,49.93805556,0.861355007
15.8075,49.93805556,0.861355007
15.80833333,49.93805556,0.861355007
15.81027778,49.93805556,0.861355007
15.81111111,49.93805556,0.861355007
15.81138889,49.93805556,0.861355007
15.92388889,49.93805556,0.349754006
15.92416667,49.93805556,0.349754006
15.92444444,49.93805556,0.349754006
15.92527778,49.93805556,0.349754006
15.92555556,49.93805556,0.349754006
15.92583333,49.93805556,0.349754006
15.92611111,49.93805556,0.349754006
15.92638889,49.93805556,0.349754006
15.92666667,49.93805556,0.349754006
15.92694444,49.93805556,0.349754006
15.92722222,49.93805556,0.349754006
15.9275,49.93805556,0.349754006
15.92777778,49.93805556,0.349754006
15.92833333,49.93805556,0.349754006
15.92861111,49.93805556,0.349754006
15.92888889,49.93805556,0.349754006
15.92972222,49.93805556,0.349754006
15.93,49.93805556,0.349754006
15.93027778,49.93805556,0.349754006
15.93055556,49.93805556,0.349754006
15.93083333,49.93805556,0.349754006
15.93111111,49.93805556,0.349754006
15.96777778,49.93805556,0.338339001
15.01055556,49.93722222,0.240866005
15.01611111,49.93722222,0.240866005
15.01638889,49.93722222,0.240866005
15.01666667,49.93722222,0.240866005
15.01833333,49.93722222,0.240866005
15.01888889,49.93722222,0.240866005
15.02,49.93722222,0.240866005
15.02055556,49.93722222,0.240866005
15.02083333,49.93722222,0.240866005
15.02111111,49.93722222,0.240866005
15.065,49.93722222,0.203143001
15.06527778,49.93722222,0.203143001
15.06555556,49.93722222,0.203143001
15.06583333,49.93722222,0.203143001
15.06611111,49.93722222,0.203143001
15.06638889,49.93722222,0.203143001
15.06666667,49.93722222,0.203143001
15.06694444,49.93722222,0.203143001
15.06722222,49.93722222,0.203143001
15.0675,49.93722222,0.203143001
15.06777778,49.93722222,0.203143001
15.06861111,49.93722222,0.203143001
15.06888889,49.93722222,0.203143001
15.06944444,49.93722222,0.203143001
15.06972222,49.93722222,0.203143001
15.07027778,49.93722222,0.203143001
15.07055556,49.93722222,0.203143001
15.07083333,49.93722222,0.203143001
15.07111111,49.93722222,0.203143001
15.07138889,49.93722222,0.203143001
15.07166667,49.93722222,0.203143001
15.07194444,49.93722222,0.203143001
15.07222222,49.93722222,0.203143001
15.0725,49.93722222,0.203143001
15.07277778,49.93722222,0.203143001
15.07416667,49.93722222,0.203143001
15.08805556,49.93722222,0.203143001
15.08833333,49.93722222,0.203143001
15.09944444,49.93722222,0.182272002
15.09972222,49.93722222,0.182272002
15.1,49.93722222,0.182272002
15.12416667,49.93722222,0.231447995
15.12472222,49.93722222,0.231447995
15.125,49.93722222,0.231447995
15.12555556,49.93722222,0.231447995
15.12583333,49.93722222,0.231447995
15.12611111,49.93722222,0.231447995
15.12638889,49.93722222,0.231447995
15.12666667,49.93722222,0.231447995
15.12694444,49.93722222,0.231447995
15.12722222,49.93722222,0.231447995
15.1275,49.93722222,0.231447995
15.12805556,49.93722222,0.231447995
15.15083333,49.93722222,0.231447995
15.15111111,49.93722222,0.231447995
15.15166667,49.93722222,0.231447995
15.15194444,49.93722222,0.231447995
15.15222222,49.93722222,0.231447995
15.1525,49.93722222,0.231447995
15.15277778,49.93722222,0.231447995
15.15305556,49.93722222,0.231447995
15.19222222,49.93722222,0.255964994
15.1925,49.93722222,0.255964994
15.19277778,49.93722222,0.255964994
15.19305556,49.93722222,0.255964994
15.19388889,49.93722222,0.255964994
15.23583333,49.93722222,0.255964994
15.23666667,49.93722222,0.255964994
15.23722222,49.93722222,0.255964994
15.2375,49.93722222,0.255964994
15.23777778,49.93722222,0.255964994
15.23916667,49.93722222,0.255964994
15.23972222,49.93722222,0.255964994
15.26138889,49.93722222,0.726225972
15.26166667,49.93722222,0.726225972
15.26194444,49.93722222,0.726225972
15.26361111,49.93722222,0.726225972
15.26416667,49.93722222,0.726225972
15.265,49.93722222,0.726225972
15.26527778,49.93722222,0.726225972
15.26555556,49.93722222,0.726225972
15.26583333,49.93722222,0.726225972
15.26638889,49.93722222,0.726225972
15.27805556,49.93722222,0.726225972
15.27833333,49.93722222,0.726225972
15.27861111,49.93722222,0.726225972
15.28166667,49.93722222,0.726225972
15.28222222,49.93722222,0.726225972
15.28305556,49.93722222,0.726225972
15.28333333,49.93722222,0.726225972
15.28388889,49.93722222,0.726225972
15.28527778,49.93722222,0.726225972
15.28555556,49.93722222,0.726225972
15.28583333,49.93722222,0.726225972
15.30944444,49.93722222,0.726225972
15.30972222,49.93722222,0.726225972
15.31,49.93722222,0.726225972
15.31027778,49.93722222,0.726225972
15.31055556,49.93722222,0.726225972
15.31111111,49.93722222,0.726225972
15.31138889,49.93722222,0.726225972
15.31166667,49.93722222,0.726225972
15.31194444,49.93722222,0.726225972
15.39527778,49.93722222,0.858766019
15.39555556,49.93722222,0.858766019
15.50444444,49.93722222,0.101383001
15.50472222,49.93722222,0.101383001
15.50527778,49.93722222,0.101383001
15.50555556,49.93722222,0.101383001
15.50583333,49.93722222,0.101383001
15.50611111,49.93722222,0.101383001
15.50777778,49.93722222,0.101383001
15.50888889,49.93722222,0.101383001
15.50944444,49.93722222,0.101383001
15.50972222,49.93722222,0.101383001
15.52972222,49.93722222,0.100772999
15.53,49.93722222,0.100772999
15.53055556,49.93722222,0.100772999
15.53083333,49.93722222,0.100772999
15.53166667,49.93722222,0.100772999
15.53194444,49.93722222,0.100772999
15.53305556,49.93722222,0.100772999
15.53333333,49.93722222,0.100772999
15.53361111,49.93722222,0.100772999
15.53388889,49.93722222,0.100772999
15.53416667,49.93722222,0.100772999
15.53444444,49.93722222,0.100772999
15.53805556,49.93722222,0.100772999
15.53833333,49.93722222,0.100772999
15.54416667,49.93722222,0.100772999
15.54444444,49.93722222,0.100772999
15.54472222,49.93722222,0.100772999
15.545,49.93722222,0.100772999
15.57416667,49.93722222,0.197708994
15.57444444,49.93722222,0.197708994
15.57472222,49.93722222,0.197708994
15.575,49.93722222,0.197708994
15.57527778,49.93722222,0.197708994
15.57555556,49.93722222,0.197708994
15.57583333,49.93722222,0.197708994
15.59527778,49.93722222,0.221729994
15.59611111,49.93722222,0.221729994
15.59638889,49.93722222,0.221729994
15.59694444,49.93722222,0.221729994
15.59722222,49.93722222,0.221729994
15.59861111,49.93722222,0.221729994
15.62472222,49.93722222,0.221729994
15.625,49.93722222,0.221729994
15.62527778,49.93722222,0.221729994
15.62555556,49.93722222,0.221729994
15.62583333,49.93722222,0.221729994
15.62611111,49.93722222,0.221729994
15.62638889,49.93722222,0.221729994
15.62666667,49.93722222,0.221729994
15.62694444,49.93722222,0.221729994
15.64277778,49.93722222,0.472748011
15.64305556,49.93722222,0.472748011
15.64333333,49.93722222,0.472748011
15.64361111,49.93722222,0.472748011
15.64694444,49.93722222,0.472748011
15.64722222,49.93722222,0.472748011
15.64861111,49.93722222,0.472748011
15.64916667,49.93722222,0.472748011
15.64944444,49.93722222,0.472748011
15.64972222,49.93722222,0.472748011
15.65,49.93722222,0.472748011
15.65055556,49.93722222,0.472748011
15.65611111,49.93722222,0.240054995
15.6575,49.93722222,0.240054995
15.66111111,49.93722222,0.472748011
15.66138889,49.93722222,0.472748011
15.66166667,49.93722222,0.472748011
15.66555556,49.93722222,0.472748011
15.67277778,49.93722222,0.472748011
15.67305556,49.93722222,0.472748011
15.68611111,49.93722222,0.472748011
15.68638889,49.93722222,0.472748011
15.68666667,49.93722222,0.472748011
15.68722222,49.93722222,0.472748011
15.6875,49.93722222,0.472748011
15.68777778,49.93722222,0.472748011
15.68805556,49.93722222,0.472748011
15.68833333,49.93722222,0.472748011
15.68861111,49.93722222,0.472748011
15.68944444,49.93722222,0.472748011
15.69194444,49.93722222,0.472748011
15.69222222,49.93722222,0.472748011
15.6925,49.93722222,0.472748011
15.69333333,49.93722222,0.472748011
15.69361111,49.93722222,0.472748011
15.69388889,49.93722222,0.472748011
15.69416667,49.93722222,0.472748011
15.69444444,49.93722222,0.472748011
15.69472222,49.93722222,0.472748011
15.695,49.93722222,0.472748011
15.69527778,49.93722222,0.472748011
15.70944444,49.93722222,0.164452001
15.71166667,49.93722222,0.164452001
15.71194444,49.93722222,0.164452001
15.76472222,49.93722222,0.456270993
15.765,49.93722222,0.456270993
15.76527778,49.93722222,0.456270993
15.76666667,49.93722222,0.456270993
15.76694444,49.93722222,0.456270993
15.76722222,49.93722222,0.456270993
15.7675,49.93722222,0.456270993
15.76805556,49.93722222,0.456270993
15.76833333,49.93722222,0.456270993
15.78805556,49.93722222,0.861355007
15.78833333,49.93722222,0.861355007
15.79222222,49.93722222,0.861355007
15.79333333,49.93722222,0.861355007
15.79694444,49.93722222,0.861355007
15.80833333,49.93722222,0.861355007
15.80861111,49.93722222,0.861355007
15.80888889,49.93722222,0.861355007
15.80944444,49.93722222,0.861355007
15.81055556,49.93722222,0.861355007
15.81222222,49.93722222,0.861355007
15.8125,49.93722222,0.861355007
15.81277778,49.93722222,0.861355007
15.81416667,49.93722222,0.861355007
15.81444444,49.93722222,0.861355007
15.81611111,49.93722222,0.861355007
15.81638889,49.93722222,0.861355007
15.92361111,49.93722222,0.172160998
15.92388889,49.93722222,0.349754006
15.92416667,49.93722222,0.349754006
15.92444444,49.93722222,0.349754006
15.92472222,49.93722222,0.349754006
15.925,49.93722222,0.349754006
15.92527778,49.93722222,0.349754006
15.92583333,49.93722222,0.349754006
15.92611111,49.93722222,0.349754006
15.92638889,49.93722222,0.349754006
15.92666667,49.93722222,0.349754006
15.92694444,49.93722222,0.349754006
15.92722222,49.93722222,0.349754006
15.9275,49.93722222,0.349754006
15.96694444,49.93722222,0.338339001
15.96722222,49.93722222,0.338339001
15.01166667,49.93694444,0.240866005
15.01194444,49.93694444,0.240866005
15.0125,49.93694444,0.240866005
15.015,49.93694444,0.240866005
15.01638889,49.93694444,0.240866005
15.01666667,49.93694444,0.240866005
15.01694444,49.93694444,0.240866005
15.01722222,49.93694444,0.240866005
15.0175,49.93694444,0.240866005
15.01777778,49.93694444,0.240866005
15.01805556,49.93694444,0.240866005
15.02,49.93694444,0.240866005
15.02027778,49.93694444,0.240866005
15.02055556,49.93694444,0.240866005
15.02083333,49.93694444,0.240866005
15.02111111,49.93694444,0.240866005
15.06416667,49.93694444,0.203143001
15.06444444,49.93694444,0.203143001
15.06472222,49.93694444,0.203143001
15.06583333,49.93694444,0.203143001
15.06611111,49.93694444,0.203143001
15.06638889,49.93694444,0.203143001
15.06666667,49.93694444,0.203143001
15.06694444,49.93694444,0.203143001
15.06777778,49.93694444,0.203143001
15.06805556,49.93694444,0.203143001
15.06833333,49.93694444,0.203143001
15.06861111,49.93694444,0.203143001
15.06888889,49.93694444,0.203143001
15.06916667,49.93694444,0.203143001
15.06972222,49.93694444,0.203143001
15.07,49.93694444,0.203143001
15.07027778,49.93694444,0.203143001
15.07055556,49.93694444,0.203143001
15.07083333,49.93694444,0.203143001
15.07222222,49.93694444,0.203143001
15.0725,49.93694444,0.203143001
15.07277778,49.93694444,0.203143001
15.07333333,49.93694444,0.203143001
15.07388889,49.93694444,0.203143001
15.07416667,49.93694444,0.203143001
15.07444444,49.93694444,0.203143001
15.12583333,49.93694444,0.231447995
15.12611111,49.93694444,0.231447995
15.12638889,49.93694444,0.231447995
15.12722222,49.93694444,0.231447995
15.1275,49.93694444,0.231447995
15.12777778,49.93694444,0.231447995
15.12805556,49.93694444,0.231447995
15.12833333,49.93694444,0.231447995
15.12861111,49.93694444,0.231447995
15.15166667,49.93694444,0.231447995
15.15194444,49.93694444,0.231447995
15.15305556,49.93694444,0.231447995
15.15333333,49.93694444,0.231447995
15.15388889,49.93694444,0.231447995
15.1925,49.93694444,0.255964994
15.19277778,49.93694444,0.255964994
15.19305556,49.93694444,0.255964994
15.19333333,49.93694444,0.255964994
15.19361111,49.93694444,0.255964994
15.19388889,49.93694444,0.255964994
15.19416667,49.93694444,0.255964994
15.26138889,49.93694444,0.726225972
15.26166667,49.93694444,0.726225972
15.26194444,49.93694444,0.726225972
15.26222222,49.93694444,0.726225972
15.26472222,49.93694444,0.726225972
15.265,49.93694444,0.726225972
15.26555556,49.93694444,0.726225972
15.26583333,49.93694444,0.726225972
15.26611111,49.93694444,0.726225972
15.26638889,49.93694444,0.726225972
15.26666667,49.93694444,0.726225972
15.26694444,49.93694444,0.726225972
15.2675,49.93694444,0.726225972
15.26777778,49.93694444,0.726225972
15.26805556,49.93694444,0.726225972
15.27861111,49.93694444,0.726225972
15.27888889,49.93694444,0.726225972
15.28166667,49.93694444,0.726225972
15.28277778,49.93694444,0.726225972
15.28416667,49.93694444,0.726225972
15.28472222,49.93694444,0.726225972
15.28527778,49.93694444,0.726225972
15.28555556,49.93694444,0.726225972
15.28583333,49.93694444,0.726225972
15.28694444,49.93694444,0.726225972
15.28722222,49.93694444,0.726225972
15.30861111,49.93694444,0.726225972
15.30888889,49.93694444,0.726225972
15.30944444,49.93694444,0.726225972
15.30972222,49.93694444,0.726225972
15.31027778,49.93694444,0.726225972
15.31055556,49.93694444,0.726225972
15.31083333,49.93694444,0.726225972
15.31111111,49.93694444,0.726225972
15.31138889,49.93694444,0.726225972
15.31166667,49.93694444,0.726225972
15.31194444,49.93694444,0.726225972
15.31472222,49.93694444,0.726225972
15.34166667,49.93694444,0.266584009
15.49388889,49.93694444,0.413331002
15.50444444,49.93694444,0.101383001
15.50472222,49.93694444,0.101383001
15.50555556,49.93694444,0.101383001
15.50583333,49.93694444,0.101383001
15.50611111,49.93694444,0.101383001
15.50638889,49.93694444,0.101383001
15.50666667,49.93694444,0.101383001
15.50694444,49.93694444,0.101383001
15.50777778,49.93694444,0.101383001
15.50805556,49.93694444,0.101383001
15.50944444,49.93694444,0.101383001
15.53055556,49.93694444,0.100772999
15.53083333,49.93694444,0.100772999
15.53194444,49.93694444,0.100772999
15.53222222,49.93694444,0.100772999
15.5325,49.93694444,0.100772999
15.53416667,49.93694444,0.100772999
15.53833333,49.93694444,0.100772999
15.57416667,49.93694444,0.197708994
15.57444444,49.93694444,0.197708994
15.57472222,49.93694444,0.197708994
15.575,49.93694444,0.197708994
15.57527778,49.93694444,0.197708994
15.57555556,49.93694444,0.197708994
15.57583333,49.93694444,0.197708994
15.5925,49.93694444,0.221729994
15.59361111,49.93694444,0.221729994
15.59388889,49.93694444,0.221729994
15.59416667,49.93694444,0.221729994
15.59444444,49.93694444,0.221729994
15.59472222,49.93694444,0.221729994
15.595,49.93694444,0.221729994
15.59527778,49.93694444,0.221729994
15.59555556,49.93694444,0.221729994
15.59583333,49.93694444,0.221729994
15.59611111,49.93694444,0.221729994
15.59638889,49.93694444,0.221729994
15.59694444,49.93694444,0.221729994
15.59722222,49.93694444,0.221729994
15.5975,49.93694444,0.221729994
15.59777778,49.93694444,0.221729994
15.59833333,49.93694444,0.221729994
15.59861111,49.93694444,0.221729994
15.625,49.93694444,0.221729994
15.62527778,49.93694444,0.221729994
15.62555556,49.93694444,0.221729994
15.62611111,49.93694444,0.221729994
15.62638889,49.93694444,0.221729994
15.62666667,49.93694444,0.221729994
15.64305556,49.93694444,0.472748011
15.64333333,49.93694444,0.472748011
15.64555556,49.93694444,0.472748011
15.64666667,49.93694444,0.472748011
15.64694444,49.93694444,0.472748011
15.64722222,49.93694444,0.472748011
15.64944444,49.93694444,0.472748011
15.64972222,49.93694444,0.472748011
15.65,49.93694444,0.472748011
15.65027778,49.93694444,0.472748011
15.65722222,49.93694444,0.240054995
15.66111111,49.93694444,0.472748011
15.66138889,49.93694444,0.472748011
15.66222222,49.93694444,0.472748011
15.66555556,49.93694444,0.472748011
15.67027778,49.93694444,0.472748011
15.69194444,49.93694444,0.472748011
15.6925,49.93694444,0.472748011
15.69305556,49.93694444,0.472748011
15.69333333,49.93694444,0.472748011
15.69361111,49.93694444,0.472748011
15.69388889,49.93694444,0.472748011
15.69416667,49.93694444,0.472748011
15.69444444,49.93694444,0.472748011
15.69472222,49.93694444,0.472748011
15.695,49.93694444,0.472748011
15.70805556,49.93694444,0.164452001
15.70861111,49.93694444,0.164452001
15.70944444,49.93694444,0.164452001
15.70972222,49.93694444,0.164452001
15.71083333,49.93694444,0.164452001
15.71166667,49.93694444,0.164452001
15.71194444,49.93694444,0.164452001
15.76388889,49.93694444,0.456270993
15.76416667,49.93694444,0.456270993
15.76444444,49.93694444,0.456270993
15.76472222,49.93694444,0.456270993
15.765,49.93694444,0.456270993
15.76694444,49.93694444,0.456270993
15.76722222,49.93694444,0.456270993
15.7675,49.93694444,0.456270993
15.76777778,49.93694444,0.456270993
15.76805556,49.93694444,0.456270993
15.77166667,49.93694444,0.456270993
15.79194444,49.93694444,0.861355007
15.79222222,49.93694444,0.861355007
15.79416667,49.93694444,0.861355007
15.79555556,49.93694444,0.861355007
15.8075,49.93694444,0.861355007
15.80861111,49.93694444,0.861355007
15.80888889,49.93694444,0.861355007
15.80916667,49.93694444,0.861355007
15.80972222,49.93694444,0.861355007
15.81027778,49.93694444,0.861355007
15.8125,49.93694444,0.861355007
15.81277778,49.93694444,0.861355007
15.81305556,49.93694444,0.861355007
15.81388889,49.93694444,0.861355007
15.81416667,49.93694444,0.861355007
15.81444444,49.93694444,0.861355007
15.81555556,49.93694444,0.861355007
15.81583333,49.93694444,0.861355007
15.81611111,49.93694444,0.861355007
15.81638889,49.93694444,0.861355007
15.81666667,49.93694444,0.861355007
15.81694444,49.93694444,0.861355007
15.81722222,49.93694444,0.861355007
15.92361111,49.93694444,0.172160998
15.92388889,49.93694444,0.349754006
15.92416667,49.93694444,0.349754006
15.92444444,49.93694444,0.349754006
15.92472222,49.93694444,0.349754006
15.925,49.93694444,0.349754006
15.92527778,49.93694444,0.349754006
15.92555556,49.93694444,0.349754006
15.92583333,49.93694444,0.349754006
15.92611111,49.93694444,0.349754006
15.92638889,49.93694444,0.349754006
15.92694444,49.93694444,0.349754006
15.92722222,49.93694444,0.349754006
15.9275,49.93694444,0.349754006
15.92833333,49.93694444,0.349754006
15.93194444,49.93694444,0.349754006
15.96638889,49.93694444,0.338339001
15.96666667,49.93694444,0.338339001
15.96694444,49.93694444,0.338339001
15.96722222,49.93694444,0.338339001
15.9675,49.93694444,0.338339001
15.96777778,49.93694444,0.338339001
